     1	1
     1	10~100배
     1	10년
     1	10여개
     1	11월
     1	12명의
     1	12월에
     1	1994년
     1	1년간
     1	1로
     1	1세대
     1	2000년
     1	2001-06-15
     1	2분의
     1	2세대
     1	3세대
     1	40억원
     1	40억원을
     1	4분의
     1	4월
     1	648
     1	6월26일
     1	7집의
     2	99년
     1	<김원배기자
     1	CRM의
     1	adolfkim@etnews.co.kr>
     1	e-메일
     1	eCRM도구로
     3	e메일
     1	e메일과
     1	e앤서’를
     1	http://www.daumsoft.com)는
     1	http://www.diquest.com)도
     1	http://www.spectra.co.kr)는
     1	www.empas.com보다
     1	www.konantech.co.kr와
     2	‘e노믹스
     1	‘그와
     1	‘김건모
     1	‘김건모7집의타이틀곡은’이나
     1	‘다이퀘스트
     1	‘달리’라는
     1	‘달리의
     1	‘도큐먼트
     1	‘말
     1	‘부정어
     1	‘빨간
     1	‘엠파스XP’
     1	‘엠파스XP’를
     1	‘족집게
     1	‘최민식이
     1	‘코난’을
     1	‘토그로’를
     1	‘표시
     1	‘한석규’를
     1	“e메일을
     1	“당시에
     1	“저렴한
     1	가리지
     2	가운데
     3	가장
     1	가진
     1	감회를
     1	갖췄기
     1	개발
     1	개발하고
     1	개발한
     1	개발해
     2	개선된
     1	거머쥐었기
     1	건의사항
     1	걸렸다
     3	검색
     1	검색’
     1	검색결과가
     1	검색결과라고
     2	검색결과를
     1	검색결과에서
     1	검색서비스
     1	검색속도와
     1	검색어
     1	검색어는
     1	검색어로
     1	검색어를
     1	검색어에서
     1	검색어의
     6	검색엔진
     1	검색엔진’
     1	검색엔진에
     1	검색엔진은
     2	검색엔진의
     1	검색엔진이
     2	검색을
     1	검색의
     1	검색자가
     1	것”으로
     1	것도
     1	것을
     3	것이다
     1	게시판을
     1	결과를
     1	결성해
     1	경쟁
     1	경쟁에
     1	경쟁을
     2	경쟁이
     1	경쟁제품과
     1	경험을
     3	계획이다
     1	고객
     2	고객간
     1	고객과의
     1	고객들에게
     2	고객의
     1	곡은’이나
     1	공급대상을
     1	공급을
     1	공급하면서
     1	공급했다
     1	공동개발에서
     1	공동개발한
     1	공동으로
     1	관계자는
     2	관련
     1	교정해주는
     1	교체로
     1	교체를
     1	구문과
     1	구분
     1	구축된
     1	국내
     2	국내에서는
     1	굳히게
     1	그것이
     1	그동안
     2	그러나
     1	그런데
     1	그림’
     1	금융기관·이동통신사
     1	기능’도
     3	기능도
     1	기능을
     2	기반으로
     1	기분이다.”
     1	기술력을
     1	기술을
     1	기업
     1	기존
     1	기존에
     2	기존의
     1	꾀했다
     1	끝냈다
     1	나선
     1	나설
     3	나온
     1	나온다
     1	나타냈다
     1	나타냈던
     1	날짜
     1	남다른
     2	내놓는다
     1	내다봤다
     1	내용을
     1	내용이
     1	내지
     1	네이버
     1	넥슨·e셀피아·포스닥
     1	높이는
     1	높일
     1	놓여
     1	늘
     1	늘어나는
     2	다른
     2	다시
     1	다양한
     1	다양화에
     1	다음
     1	다음소프트(대표
     1	다음커뮤니케이션에
     1	다이퀘스트닷컴(대표
     1	단어가
     1	달랐다
     1	달려
     1	달리
     1	달리’라는
     1	달리기’
     1	담고
     1	담당한
     1	닷컴
     1	대기업·금융권
     2	대형
     2	대화가
     1	더
     1	데이터베이스를
     1	도구로
     1	동남아
     1	동사
     1	동사까지
     1	동사인지를
     1	동일한
     1	돼
     1	된
     2	된다
     1	두
     1	뒤늦게
     1	드물게
     1	듣고
     2	들어
     1	들이곤
     1	듯
     4	등
     1	등에
     4	등을
     1	등이다
     1	등장…
     1	등장으로
     1	따라
     1	때는
     2	때문에
     1	때문이다
     1	때에
     1	또
     2	뛰어들어
     1	뛰어들었다
     1	띄어쓰기
     1	띄어쓰기를
     1	마음에
     1	마친
     1	마케팅
     1	만족도를
     1	만큼
     1	맞추고
     1	맺었다
     1	먼저
     1	명사
     1	명사와
     2	모두
     1	모두들
     1	문서에는
     1	문서입니다’라는
     3	문장으로
