     1	10여개
     1	14:05:57
     1	15분간의
     1	2001-06-15
     1	2002/11/29
     1	2002/11/30
     1	3개사가
     1	3차원
     1	3차원으로
     1	648
     2	:
     1	<김원배기자
     1	<황도연기자
     1	CRM의
     1	CTO인
     1	PC에
     1	PC에서
     2	PDA
     1	PDA로
     1	PDA에서도
     1	VKB
     1	adolfkim@etnews.co.kr>
     1	dyhwang@etnews.co.kr>
     1	e
     1	e-메일
     1	eCRM도구로
     3	e메일
     1	e메일과
     1	e앤서’를
     1	http://www.daumsoft.com)는
     1	http://www.diquest.com)도
     1	http://www.spectra.co.kr)는
     1	q
     1	r
     1	t
     1	w
     1	y
     2	‘e노믹스
     1	‘다이퀘스트
     1	‘토그로’를
     1	“e메일을
     1	“광학센서가
     1	“나쁜
     1	“만일
     1	“저렴한
     1	“핵심은
     2	○
     1	가능하도록
     1	가리지
     9	가상
     1	가상키보드
     2	가운데
     1	감지하는
     1	값싼
     1	갖게
     2	같은
     2	개발
     1	개발됐었다
     1	개발의
     1	개발이
     1	개발하고
     1	개발한
     1	거부감
     1	건의사항
     1	것”으로
     1	것으로
     1	것이
     1	것이라는
     1	것이었다”고
     1	게시판을
     1	경쟁이
     1	경쟁제품과
     3	계획이다
     1	고객
     2	고객간
     1	고객과의
     1	고객들에게
     2	고객의
     1	고급
     1	공급대상을
     1	공급을
     1	공급하면서
     1	공급했다
     1	공기장갑
     1	공동창업자인
     1	관계자는
     3	관련
     2	광
     1	광섬유로
     1	광센서
     1	광센서가
     1	광센서를
     1	구문과
     1	구축된
     1	국내
     1	굳이
     1	그렇다면
     1	금융기관·이동통신사
     1	기기들이
     1	기기에
     1	기능을
     1	기대하고
     1	기반으로
     1	기술력을
     1	기술을
     1	기업
     1	기존
     1	기존에
     1	기존의
     1	꼽기
     1	꾀했다
     1	나선
     1	나설
     1	날짜
     1	내년말까지는
     1	내다봤다
     1	내용을
     1	넥슨·e셀피아·포스닥
     1	노먼은
     1	노트북PC로
     1	높이는
     1	높일
     1	닐슨노먼컨설팅의
     1	다니거나
     1	다른
     1	다음
     1	다음소프트(대표
     1	다음커뮤니케이션에
     1	다이퀘스트닷컴(대표
     1	단점이다
     1	단지
     1	달리
     1	대기업·금융권
     1	대해서는
     1	대형
     2	대화가
     2	데이터를
     1	데이터베이스를
     1	도구로
     1	도널드
     1	독자적인
     1	동남아
     1	되면서
     1	될
     1	들
     1	들고
     3	등
     2	등과
     1	등에
     5	등을
     1	등의
     1	등이
     1	등이다
     1	디자인
     1	따로
     3	또
     1	뛰어들었다
     1	띠고
     1	레이저를
     1	마케팅
     1	만들어내기
     1	만들어내는
     1	만족도를
     1	많지
     2	말했다
     2	매핑
     1	매핑해주는
     1	모두
     2	모바일
     1	모바일기기
     1	못하고
     1	문제를
     1	물고가
     1	물론
     1	미국의
     1	박태준
     1	반복되는
     1	반지와
     1	받아들일까
     1	뱀지는
     1	버금가는
     1	버추얼디바이시스
     1	번거롭게
     1	벌이고
     1	벗어나지
     1	보도했다
     1	볼
     1	부상
     1	부상하고
     1	분석을
     1	분석함으로써
     1	비약적으로
     1	비용과
     1	뿐”이라고
     1	사용되는
     1	사용자가
     2	사용자는
     1	사용자들이
     1	사용자층은
     1	사이루이스
     2	상담원과
     1	상황이다
     1	새로운
     1	새롭게
     1	서정연
     1	선두경쟁을
     1	선보일
     1	선점에
     1	선점을
     1	성장할
     1	센서
     2	셀프2000’을
     1	소프트웨어
     1	소프트웨어는
     1	소프트웨어와
     1	소프트웨어의
