     1	100여명의
     1	10여개
     1	150만명을
     1	16:07:55
     1	1억명
     1	2001-06-15
     1	2002/03/15
     1	2002/03/16
     1	2006’
     1	2006년까지
     1	3500억달러를
     1	3차
     1	3차계획의
     1	5위권의
     1	648
     1	9월
     2	:
     1	<김원배기자
     1	<신화수기자
     1	CDMA
     1	CRM의
     1	IT강국으로의
     2	IT를
     1	IT산업국으로
     2	IT수출
     2	IT인력
     1	IT환경에
     1	adolfkim@etnews.co.kr>
     1	e-메일
     1	eCRM도구로
     3	e메일
     1	e메일과
     1	e앤서’를
     1	e코리아비전2006
     1	hsshin@etnews.co.kr>
     1	http://www.daumsoft.com)는
     1	http://www.diquest.com)도
     1	http://www.spectra.co.kr)는
     2	‘e노믹스
     1	‘e코리아
     1	‘다이퀘스트
     1	‘양적
     1	‘질적
     1	‘토그로’를
     1	“e메일을
     1	“그동안의
     1	“저렴한
     2	○
     1	가리지
     2	가운데
     1	가입자
     1	가장
     1	각
     1	갖고도
     2	개개인의
     1	개발
     1	개발을
     1	개발하고
     1	거뒀다
     1	건의사항
     1	걸맞지
     1	것
     1	것”으로
     1	것도
     1	것이다
     2	게
     1	게시판을
     1	결합,전통산업과
     1	경쟁력을
     1	경쟁이
     1	경쟁제품과
     1	경협과
     1	계획은
     2	계획을
     5	계획이다
     1	고객
     2	고객간
     1	고객과의
     1	고객들에게
     2	고객의
     1	고용
     1	고품질의
     1	공급대상을
     1	공급을
     1	공급하면서
     1	공급했다
     1	과장은
     1	과제다
     1	과제라고
     1	관계자는
     1	관계자들의
     1	관련
     1	교류
     1	구문과
     1	구축된
     1	구축을
     1	구축의
     1	구축할
     1	구현하며
     1	국가의
     1	국내
     1	국내외
     1	국무총리를
     1	국민
     1	국민도
     1	극대화함으로써
     1	글로벌
     1	금융기관·이동통신사
     1	기반으로
     1	기본
     1	기술
     1	기술력을
     1	기술을
     1	기술의
     2	기업
     1	기업은
     1	기조는
     1	기존에
     1	기존의
     1	기회와
     1	기획총괄
     1	꾀했다
     1	나갈
     1	나라를
     1	나선
     1	나설
     1	나온
     1	날짜
     2	남북
     1	내다봤다
     1	내용을
     1	넥슨·e셀피아·포스닥
     1	노영규
     1	높여
     1	높이는
     2	높일
     1	다양한
     1	다음소프트(대표
     1	다음커뮤니케이션에
     1	다이퀘스트닷컴(대표
     1	달라진
     1	달리
     1	달성키로
     1	달성하는
     1	대기업·금융권
     1	대상으로
     1	대안도
     1	대전환
     1	대체적인
     1	대형
     2	대화가
     1	더욱
     1	데
     1	데이터베이스를
     1	도구로
     1	도약’으로의
     1	도약도
     1	도약하고
     1	동남아
     1	동아시아
     1	동질성
     1	두차례의
     1	드러난
     3	등
     1	등에
     4	등을
     1	등이다
     1	디지털
     1	디지털화해
     1	따라
     2	또
     1	또다른
     1	뛰어들었다
     1	마련한
     1	마케팅
     1	만드는
     1	만족도를
     1	말했다
     2	망을
     1	맞게
     1	먼저
     1	멀티미디어
     1	모델
     1	모두
     1	모았다
     1	모으고
     1	목표는
     1	목표다
     2	못하고
     2	물론
     1	민간의
     1	밑그림보다는
     1	밑그림인
     1	바꾸는
     1	바꿔입은
     1	바로
     1	바탕으로
     1	박태준
     1	반영한
     1	방침
     1	방침이다
     1	방향은
     1	배가시킨다는
     1	배경”이라고
     1	벌이고
     1	법과
     1	벤치마킹
     1	변화가
     1	부문별
     1	부상
     1	부상하고
     1	부처의
     1	북한
     1	분석을
     1	분석함으로써
     1	비약적으로
     1	비용과
     1	비전
     1	사고를
     1	사회
     1	산학계
     1	삼기로
     2	상담원과
     1	상품과
     1	새
     1	새롭게
     1	색깔을
     1	생산성은
     1	생산적인
     1	서비스를
     1	서정연
     1	선두경쟁을
     1	선보일
     1	선점에
     1	선점을
     2	성과를
     1	성장할
     1	세가지다
     2	세계
     1	세계가
     1	세계에서
     2	셀프2000’을
     1	셈이다
     1	소득을
     2	솔루션
     1	솔루션과는
     1	솔루션은
     1	솔루션을
     1	솔루션이
     3	수
     1	수단으로
     1	수립
     1	스펙트라(대표
     1	스펙트라·다음소프트·다이퀘스트닷컴
     1	스펙트라는
     1	시간으로
     1	시스템이다
     2	시장
     1	시장경쟁에
     1	시장에
     1	시장이
